InstanceID,Found,Depth,Cost,Iterations,Generated,Expanded,Cpu Time,Wall Time,delta,epsilon,pacCondition,Domain
51,1,1097,1097.0,1,23990,8841,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
52,1,1111,1111.0,1,1100659,394728,436,430,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
53,1,931,931.0,1,154476,54242,46,50,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
54,1,504,504.0,1,5643,2112,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
55,1,554,554.0,1,11889,4395,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
56,1,549,549.0,1,5020,1867,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
57,1,922,922.0,1,123331,44567,46,40,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
58,1,703,703.0,1,201822,73185,78,70,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
59,1,770,770.0,1,21215,7800,0,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
60,1,577,577.0,1,9413,3489,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
61,1,844,844.0,1,48344,17757,15,20,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
62,1,488,488.0,1,4646,1737,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,574,574.0,1,11701,4302,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,556,556.0,1,12123,4432,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,10396,3793,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,722,722.0,1,1490739,535972,483,490,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,715,715.0,1,9759,3641,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,12991,4710,0,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,667,667.0,1,7455,2853,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,6423,2401,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,809,809.0,1,28867,10651,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,662,662.0,1,33116,12064,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,810,810.0,1,11775,4346,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,641,641.0,1,43180,15951,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,7359,2728,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,180887,64693,62,70,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,857,857.0,1,314583,113102,124,130,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,552,552.0,1,8309,3169,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,827,827.0,1,28370,10330,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,802,802.0,1,28373,10461,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,655,655.0,1,75608,27801,31,30,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,748,748.0,1,13573,5000,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,923,923.0,1,414433,149463,171,170,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,699,699.0,1,19271,7066,0,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,1005,1005.0,1,188509,68044,62,80,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,762,762.0,1,8613,3212,0,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,605,605.0,1,7310,2833,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
88,1,851,851.0,1,10385,3879,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
89,1,800,800.0,1,27200,10184,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
90,1,647,647.0,1,12119,4572,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
91,1,619,619.0,1,20262,7420,0,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
92,1,560,560.0,1,5777,2169,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
93,1,833,833.0,1,24769,9052,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
94,1,836,836.0,1,356767,128933,140,140,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
95,1,648,648.0,1,6443,2393,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
96,1,547,547.0,1,6632,2447,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
97,1,474,474.0,1,3018,1159,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
98,1,905,905.0,1,24609,9047,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
99,1,517,517.0,1,3770,1421,0,0,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
100,1,597,597.0,1,7828,2882,15,10,0.5,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
51,1,913,913.0,2,294729,105639,109,110,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
52,1,1111,1111.0,1,1154847,414110,421,430,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
53,1,821,821.0,2,1382952,491733,468,480,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
54,1,424,424.0,2,28820,10318,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
55,1,470,470.0,4,23811,8731,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
56,1,549,549.0,1,52672,18735,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
57,1,810,810.0,3,409882,146066,140,142,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
58,1,611,611.0,2,231700,84078,93,90,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
59,1,640,640.0,2,98005,35234,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
60,1,499,499.0,3,337967,119976,93,106,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
61,1,670,670.0,3,535187,191002,187,190,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
62,1,398,398.0,2,16417,5975,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,492,492.0,2,97933,35022,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,514,514.0,2,36683,13162,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,20828,7501,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,648,648.0,2,1516261,545203,499,530,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,637,637.0,2,55230,19604,31,20,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,16455,5922,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,591,591.0,2,202980,72328,46,50,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,9207,3367,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,721,721.0,2,394704,141611,140,150,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,578,578.0,2,241620,85767,109,110,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,742,742.0,2,293600,105078,109,120,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,553,553.0,2,68163,25086,31,31,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,8243,3034,0,0,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,1506909,540461,312,320,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,769,769.0,2,348772,125289,109,120,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,446,446.0,4,123286,44224,31,40,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,649,649.0,3,551617,197276,202,200,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,604,604.0,3,415728,148682,171,170,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,529,529.0,4,232300,84034,78,80,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,664,664.0,2,313729,112529,124,120,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,855,855.0,2,468526,168711,202,210,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,585,585.0,3,156280,55738,62,60,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,933,933.0,2,242235,87285,78,80,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,692,692.0,2,347752,124565,156,160,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,553,553.0,2,155383,55534,46,40,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
88,1,747,747.0,3,612031,219422,202,220,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
89,1,678,678.0,2,367560,131614,109,120,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
90,1,551,551.0,2,260193,92555,124,130,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
91,1,513,513.0,4,63277,22614,31,29,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
92,1,462,462.0,3,25368,9159,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
93,1,721,721.0,2,82943,29654,31,30,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
94,1,768,768.0,2,407784,147074,140,150,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
95,1,594,594.0,2,60686,21612,15,20,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
96,1,471,471.0,2,29072,10334,0,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
97,1,404,404.0,2,25603,9276,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
98,1,707,707.0,3,352716,126462,124,120,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
99,1,499,499.0,2,34800,12382,15,10,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
100,1,505,505.0,3,195768,69572,62,70,0.0,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
51,1,913,913.0,2,294729,105639,93,96,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
52,1,1111,1111.0,1,1154847,414110,405,420,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
53,1,821,821.0,2,1382952,491733,468,479,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
54,1,424,424.0,2,28820,10318,15,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
55,1,470,470.0,4,23811,8731,0,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
56,1,549,549.0,1,52672,18735,15,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
57,1,810,810.0,3,409882,146066,156,160,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
58,1,611,611.0,2,231700,84078,93,90,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
59,1,640,640.0,2,98005,35234,31,40,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
60,1,499,499.0,3,337967,119976,93,110,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
61,1,670,670.0,3,535187,191002,187,180,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
62,1,398,398.0,2,16417,5975,15,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,492,492.0,2,97933,35022,46,40,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,514,514.0,2,36683,13162,31,20,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,20828,7501,15,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,648,648.0,2,1516261,545203,561,569,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,637,637.0,2,55230,19604,15,20,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,16455,5922,0,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,591,591.0,2,202980,72328,46,50,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,9207,3367,0,0,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,721,721.0,2,394704,141611,156,160,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,578,578.0,2,241620,85767,78,90,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,742,742.0,2,293600,105078,124,120,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,553,553.0,2,68163,25086,31,30,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,8243,3034,0,0,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,1506909,540461,343,337,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,769,769.0,2,348772,125289,124,120,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,446,446.0,4,123286,44224,46,50,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,649,649.0,3,551617,197276,171,190,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,604,604.0,3,415728,148682,187,190,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,529,529.0,4,232300,84034,78,70,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,664,664.0,2,313729,112529,124,120,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,855,855.0,2,468526,168711,171,170,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,585,585.0,3,156280,55738,62,60,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,933,933.0,2,242235,87285,93,100,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,692,692.0,2,347752,124565,156,150,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,553,553.0,2,155383,55534,31,40,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
88,1,747,747.0,3,612031,219422,218,220,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
89,1,678,678.0,2,367560,131614,109,110,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
90,1,551,551.0,2,260193,92555,93,100,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
91,1,513,513.0,4,63277,22614,31,30,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
92,1,462,462.0,3,25368,9159,15,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
93,1,721,721.0,2,82943,29654,31,20,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
94,1,768,768.0,2,407784,147074,156,160,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
95,1,594,594.0,2,60686,21612,31,30,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
96,1,471,471.0,2,29072,10334,0,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
97,1,404,404.0,2,25603,9276,15,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
98,1,707,707.0,3,352716,126462,124,130,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
99,1,499,499.0,2,34800,12382,0,10,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
100,1,505,505.0,3,195768,69572,78,80,0.05,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
51,1,913,913.0,2,294729,105639,109,120,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
52,1,1111,1111.0,1,1154847,414110,436,440,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
53,1,821,821.0,2,1382952,491733,514,507,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
54,1,424,424.0,2,28820,10318,15,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
55,1,470,470.0,4,23811,8731,0,0,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
56,1,549,549.0,1,52672,18735,0,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
57,1,810,810.0,3,409882,146066,156,150,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
58,1,611,611.0,2,231700,84078,93,100,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
59,1,640,640.0,2,98005,35234,31,30,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
60,1,499,499.0,3,337967,119976,124,110,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
61,1,670,670.0,3,535187,191002,171,180,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
62,1,398,398.0,2,16417,5975,15,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
63,1,492,492.0,2,97933,35022,46,40,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
64,1,514,514.0,2,36683,13162,15,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
65,1,518,518.0,1,20828,7501,15,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
66,1,648,648.0,2,1516261,545203,530,540,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
67,1,637,637.0,2,55230,19604,15,20,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
68,1,557,557.0,1,16455,5922,15,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
69,1,591,591.0,2,202980,72328,46,50,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
70,1,480,480.0,1,9207,3367,0,0,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
71,1,721,721.0,2,394704,141611,171,170,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
72,1,578,578.0,2,241620,85767,78,80,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
73,1,742,742.0,2,293600,105078,93,100,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
74,1,553,553.0,2,68163,25086,31,30,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
75,1,550,550.0,1,8243,3034,0,10,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
76,1,890,890.0,1,1506909,540461,343,341,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
77,1,769,769.0,2,348772,125289,109,120,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
78,1,446,446.0,4,123286,44224,46,40,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
79,1,649,649.0,3,551617,197276,187,190,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
80,1,604,604.0,3,415728,148682,124,140,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
81,1,529,529.0,4,232300,84034,93,100,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
82,1,664,664.0,2,313729,112529,124,120,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
83,1,855,855.0,2,468526,168711,187,184,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
84,1,585,585.0,3,156280,55738,46,50,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
85,1,933,933.0,2,242235,87285,93,90,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
86,1,692,692.0,2,347752,124565,140,140,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
87,1,553,553.0,2,155383,55534,46,50,0.1,0.2,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,GridPathFinding,
